Record_Type,Transaction_ID,Date,Store_ID,Store_Name,Store_City,Store_Region,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Cost,Unit_Retail,Expense_Type,Expense_Amount
SALES,TX-170,2025-12-19,6,Branch_6,GIZA,Alex Coast,110,Prod_110,Home Care,Detergents,4,103.02,137.68,NOT_APPLICABLE,0.0
SALES,TX-171,2026-02-18,2,Branch_2,CAIRO,Greater Cairo,112,Prod_112,Groceries,Shampoo,6,114.77,140.43,NOT_APPLICABLE,0.0
SALES,TX-172,2026-03-27,1,Branch_1,cairo,Alex Coast,104,Prod_104,Groceries,Shampoo,1,83.41,101.32,NOT_APPLICABLE,0.0
SALES,TX-173,2026-02-28,8,Branch_8,Tanta,Delta,102,Prod_102,Personal Care,Snacks,11,80.27,98.8,NOT_APPLICABLE,0.0
SALES,TX-174,2025-06-06,9,Branch_9,Cairo,Delta,117,Prod_117,Beverages,Shampoo,1,144.8,187.03,NOT_APPLICABLE,0.0
SALES,TX-175,2025-11-10,4,Branch_4,ALEXANDRIA,Delta,111,Prod_111,Personal Care,Dairy,7,119.33,155.15,NOT_APPLICABLE,0.0
SALES,TX-176,2025-10-29,10,Branch_10,cairo,Greater Cairo,107,Prod_107,Beverages,Dairy,12,100.1,128.84,NOT_APPLICABLE,0.0
SALES,TX-177,2025-10-29,9,Branch_9,Cairo,Delta,109,Prod_109,Home Care,Dairy,9,112.31,152.03,NOT_APPLICABLE,0.0
SALES,TX-178,2025-10-15,6,Branch_6,GIZA,Alex Coast,102,Prod_102,Groceries,Soft Drinks,12,81.65,98.63,NOT_APPLICABLE,0.0
SALES,TX-179,2026-05-05,1,Branch_1,cairo,Alex Coast,101,Prod_101,Groceries,Snacks,7,72.48,99.57,NOT_APPLICABLE,0.0
SALES,TX-180,2025-10-26,7,Branch_7,Mansoura,Greater Cairo,116,Prod_116,Personal Care,Snacks,2,123.28,171.16,NOT_APPLICABLE,0.0
SALES,TX-181,2025-10-23,7,Branch_7,Mansoura,Greater Cairo,100,Prod_100,Groceries,Soft Drinks,7,66.52,82.85,NOT_APPLICABLE,0.0
SALES,TX-182,2025-10-25,5,Branch_5,Giza,Greater Cairo,100,Prod_100,Beverages,Shampoo,2,73.51,93.56,NOT_APPLICABLE,0.0
SALES,TX-183,2026-04-02,5,Branch_5,Giza,Greater Cairo,101,Prod_101,Personal Care,Detergents,1,83.26,100.84,NOT_APPLICABLE,0.0
SALES,TX-184,2025-09-16,7,Branch_7,Mansoura,Greater Cairo,109,Prod_109,Groceries,Shampoo,4,106.4,141.14,NOT_APPLICABLE,0.0
SALES,TX-185,2025-10-20,2,Branch_2,CAIRO,Greater Cairo,114,Prod_114,Groceries,Dairy,7,134.9,178.24,NOT_APPLICABLE,0.0
SALES,TX-186,2025-08-30,3,Branch_3,Alexandria,Delta,106,Prod_106,Groceries,Soft Drinks,10,93.5,127.49,NOT_APPLICABLE,0.0
SALES,TX-187,2025-11-05,6,Branch_6,GIZA,Alex Coast,107,Prod_107,Personal Care,Snacks,3,93.99,122.67,NOT_APPLICABLE,0.0
SALES,TX-188,2026-02-26,4,Branch_4,ALEXANDRIA,Delta,102,Prod_102,Home Care,Snacks,9,87.2,117.13,NOT_APPLICABLE,0.0
SALES,TX-189,2026-02-26,6,Branch_6,GIZA,Alex Coast,107,Prod_107,Groceries,Shampoo,11,102.93,142.74,NOT_APPLICABLE,0.0
SALES,TX-190,2025-09-11,9,Branch_9,Cairo,Delta,117,Prod_117,Home Care,Shampoo,8,129.14,164.06,NOT_APPLICABLE,0.0
SALES,TX-191,2025-08-20,6,Branch_6,GIZA,Alex Coast,104,Prod_104,Groceries,Dairy,12,90.79,111.61,NOT_APPLICABLE,0.0
SALES,TX-192,2025-04-12,7,Branch_7,Mansoura,Greater Cairo,100,Prod_100,Groceries,Dairy,10,69.23,95.58,NOT_APPLICABLE,0.0
SALES,TX-193,2026-01-26,7,Branch_7,Mansoura,Greater Cairo,102,Prod_102,Home Care,Dairy,10,78.06,102.9,NOT_APPLICABLE,0.0
SALES,TX-194,2025-01-20,8,Branch_8,Tanta,Delta,114,Prod_114,Home Care,Snacks,1,123.19,150.05,NOT_APPLICABLE,0.0
SALES,TX-195,2025-04-28,2,Branch_2,CAIRO,Greater Cairo,100,Prod_100,Home Care,Soft Drinks,12,69.69,90.73,NOT_APPLICABLE,0.0
SALES,TX-196,2025-09-06,2,Branch_2,CAIRO,Greater Cairo,108,Prod_108,Home Care,Detergents,2,98.33,129.28,NOT_APPLICABLE,0.0
SALES,TX-197,2025-08-08,7,Branch_7,Mansoura,Greater Cairo,104,Prod_104,Beverages,Dairy,1,85.12,106.69,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-198,2025-02-01,2,Branch_2,CAIRO,Greater Cairo,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Electricity,16679.79
SALES,TX-199,2026-04-01,1,Branch_1,cairo,Alex Coast,104,Prod_104,Beverages,Snacks,9,86.88,110.09,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-200,2026-04-01,8,Branch_8,Tanta,Delta,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Rent,18933.82
SALES,TX-201,2026-01-22,8,Branch_8,Tanta,Delta,119,Prod_119,Personal Care,Soft Drinks,4,142.57,175.17,NOT_APPLICABLE,0.0
SALES,TX-202,2025-03-26,7,Branch_7,Mansoura,Greater Cairo,117,Prod_117,Beverages,Dairy,8,130.21,174.33,NOT_APPLICABLE,0.0
SALES,TX-203,2025-07-30,10,Branch_10,cairo,Greater Cairo,116,Prod_116,Personal Care,Dairy,6,140.51,175.1,NOT_APPLICABLE,0.0
SALES,TX-204,2026-01-15,7,Branch_7,Mansoura,Greater Cairo,106,Prod_106,Groceries,Dairy,10,97.51,123.66,NOT_APPLICABLE,0.0
SALES,TX-205,2025-06-20,1,Branch_1,cairo,Alex Coast,107,Prod_107,Beverages,Detergents,10,104.58,131.76,NOT_APPLICABLE,0.0
SALES,TX-206,2025-02-11,10,Branch_10,cairo,Greater Cairo,105,Prod_105,Personal Care,Dairy,6,98.85,132.86,NOT_APPLICABLE,0.0
SALES,TX-207,2026-04-08,2,Branch_2,CAIRO,Greater Cairo,106,Prod_106,Groceries,Soft Drinks,9,89.91,108.08,NOT_APPLICABLE,0.0
SALES,TX-208,2025-07-13,8,Branch_8,Tanta,Delta,117,Prod_117,Beverages,Detergents,1,123.72,151.58,NOT_APPLICABLE,0.0
SALES,TX-209,2025-07-18,7,Branch_7,Mansoura,Greater Cairo,104,Prod_104,Home Care,Snacks,4,91.86,117.69,NOT_APPLICABLE,0.0
SALES,TX-210,2025-05-10,3,Branch_3,Alexandria,Delta,118,Prod_118,Home Care,Dairy,10,131.09,182.95,NOT_APPLICABLE,0.0
SALES,TX-211,2025-04-24,3,Branch_3,Alexandria,Delta,107,Prod_107,Personal Care,Detergents,4,95.51,128.75,NOT_APPLICABLE,0.0
SALES,TX-212,2025-09-21,8,Branch_8,Tanta,Delta,111,Prod_111,Beverages,Snacks,12,108.82,142.96,NOT_APPLICABLE,0.0
SALES,TX-213,2025-02-05,4,Branch_4,ALEXANDRIA,Delta,113,Prod_113,Home Care,Snacks,5,128.2,168.59,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-214,2026-04-01,4,Branch_4,ALEXANDRIA,Delta,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Rent,39182.26
SALES,TX-215,2025-12-28,7,Branch_7,Mansoura,Greater Cairo,109,Prod_109,Home Care,Snacks,12,105.22,137.46,NOT_APPLICABLE,0.0
SALES,TX-216,2025-08-04,7,Branch_7,Mansoura,Greater Cairo,117,Prod_117,Personal Care,Shampoo,5,146.43,186.9,NOT_APPLICABLE,0.0
SALES,TX-217,2026-01-01,1,Branch_1,cairo,Alex Coast,103,Prod_103,Beverages,Detergents,7,85.43,114.43,NOT_APPLICABLE,0.0
SALES,TX-218,2026-01-13,7,Branch_7,Mansoura,Greater Cairo,118,Prod_118,Personal Care,Snacks,2,151.89,200.18,NOT_APPLICABLE,0.0
SALES,TX-219,2026-02-23,7,Branch_7,Mansoura,Greater Cairo,113,Prod_113,Beverages,Dairy,9,119.67,149.0,NOT_APPLICABLE,0.0
SALES,TX-220,2026-01-07,1,Branch_1,cairo,Alex Coast,108,Prod_108,Beverages,Soft Drinks,1,111.8,155.11,NOT_APPLICABLE,0.0
SALES,TX-221,2025-12-25,9,Branch_9,Cairo,Delta,114,Prod_114,Home Care,Shampoo,1,131.25,176.3,NOT_APPLICABLE,0.0
SALES,TX-222,2025-12-01,2,Branch_2,CAIRO,Greater Cairo,109,Prod_109,Beverages,Snacks,3,111.69,145.39,NOT_APPLICABLE,0.0
SALES,TX-223,2025-01-02,7,Branch_7,Mansoura,Greater Cairo,110,Prod_110,Beverages,Dairy,11,120.29,155.49,NOT_APPLICABLE,0.0
SALES,TX-224,2025-01-17,6,Branch_6,GIZA,Alex Coast,116,Prod_116,Groceries,Soft Drinks,1,133.5,162.49,NOT_APPLICABLE,0.0
SALES,TX-225,2025-05-01,6,Branch_6,GIZA,Alex Coast,107,Prod_107,Home Care,Snacks,10,106.93,145.47,NOT_APPLICABLE,0.0
SALES,TX-226,2025-06-29,7,Branch_7,Mansoura,Greater Cairo,116,Prod_116,Groceries,Dairy,2,124.27,162.35,NOT_APPLICABLE,0.0
SALES,TX-227,2026-05-02,10,Branch_10,cairo,Greater Cairo,117,Prod_117,Beverages,Detergents,9,132.57,168.8,NOT_APPLICABLE,0.0
SALES,TX-228,2025-11-24,1,Branch_1,cairo,Alex Coast,104,Prod_104,Home Care,Snacks,3,91.56,112.86,NOT_APPLICABLE,0.0
SALES,TX-229,2025-12-29,5,Branch_5,Giza,Greater Cairo,106,Prod_106,Beverages,Detergents,-5,88.17,108.67,NOT_APPLICABLE,0.0
SALES,TX-230,2026-04-19,5,Branch_5,Giza,Greater Cairo,102,Prod_102,Home Care,Detergents,12,81.79,112.3,NOT_APPLICABLE,0.0
SALES,TX-231,2025-08-05,1,Branch_1,cairo,Alex Coast,115,Prod_115,Beverages,Soft Drinks,8,128.42,157.93,NOT_APPLICABLE,0.0
SALES,TX-232,2025-05-06,7,Branch_7,Mansoura,Greater Cairo,102,Prod_102,Beverages,Soft Drinks,5,86.7,112.75,NOT_APPLICABLE,0.0
SALES,TX-233,2025-02-22,2,Branch_2,CAIRO,Greater Cairo,108,Prod_108,Home Care,Shampoo,9,97.64,117.96,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-234,2025-11-01,10,Branch_10,cairo,Greater Cairo,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Electricity,12512.84
SALES,TX-235,2025-08-12,9,Branch_9,Cairo,Delta,118,Prod_118,Groceries,Detergents,5,151.46,205.83,NOT_APPLICABLE,0.0
SALES,TX-236,2025-06-02,3,Branch_3,Alexandria,Delta,114,Prod_114,Groceries,Dairy,8,119.54,162.58,NOT_APPLICABLE,0.0
SALES,TX-237,2025-07-08,1,Branch_1,cairo,Alex Coast,112,Prod_112,Home Care,Detergents,8,119.15,164.66,NOT_APPLICABLE,0.0
SALES,TX-238,2025-07-08,4,Branch_4,ALEXANDRIA,Delta,111,Prod_111,Groceries,Dairy,1,122.95,161.24,NOT_APPLICABLE,0.0
SALES,TX-239,2026-05-12,4,Branch_4,ALEXANDRIA,Delta,111,Prod_111,Beverages,Dairy,5,110.37,137.09,NOT_APPLICABLE,0.0
SALES,TX-240,2026-04-29,1,Branch_1,cairo,Alex Coast,107,Prod_107,Beverages,Dairy,8,90.9,124.68,NOT_APPLICABLE,0.0
SALES,TX-241,2025-07-09,5,Branch_5,Giza,Greater Cairo,100,Prod_100,Home Care,Detergents,4,68.58,92.62,NOT_APPLICABLE,0.0
SALES,TX-242,2025-11-08,9,Branch_9,Cairo,Delta,116,Prod_116,Personal Care,Soft Drinks,4,127.43,157.34,NOT_APPLICABLE,0.0
SALES,TX-243,2026-04-22,4,Branch_4,ALEXANDRIA,Delta,105,Prod_105,Beverages,Snacks,6,91.92,126.84,NOT_APPLICABLE,0.0
SALES,TX-244,2026-02-15,6,Branch_6,GIZA,Alex Coast,112,Prod_112,Personal Care,Detergents,5,113.19,152.73,NOT_APPLICABLE,0.0
SALES,TX-245,2025-01-17,7,Branch_7,Mansoura,Greater Cairo,102,Prod_102,Beverages,Dairy,11,82.09,99.74,NOT_APPLICABLE,0.0
SALES,TX-246,2025-01-16,3,Branch_3,Alexandria,Delta,109,Prod_109,Beverages,Detergents,11,109.39,147.89,NOT_APPLICABLE,0.0
SALES,TX-247,2026-01-21,6,Branch_6,GIZA,Alex Coast,107,Prod_107,Groceries,Shampoo,11,90.22,116.31,NOT_APPLICABLE,0.0
SALES,TX-248,2025-05-30,3,Branch_3,Alexandria,Delta,110,Prod_110,Groceries,Detergents,8,108.22,131.71,NOT_APPLICABLE,0.0
SALES,TX-249,2025-01-04,9,Branch_9,Cairo,Delta,114,Prod_114,Beverages,Soft Drinks,6,133.66,177.91,NOT_APPLICABLE,0.0
SALES,TX-250,2025-01-19,9,Branch_9,Cairo,Delta,117,Prod_117,Home Care,Dairy,9,131.41,163.88,NOT_APPLICABLE,0.0
SALES,TX-251,2025-06-17,9,Branch_9,Cairo,Delta,106,Prod_106,Home Care,Snacks,9,103.62,139.76,NOT_APPLICABLE,0.0
SALES,TX-252,2025-11-19,1,Branch_1,cairo,Alex Coast,118,Prod_118,Personal Care,Snacks,8,131.73,171.9,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-253,2026-01-01,7,Branch_7,Mansoura,Greater Cairo,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Maintenance,32509.25
SALES,TX-254,2025-09-02,3,Branch_3,Alexandria,Delta,107,Prod_107,Beverages,Shampoo,7,99.17,124.59,NOT_APPLICABLE,0.0
SALES,TX-255,2025-12-11,3,Branch_3,Alexandria,Delta,111,Prod_111,Personal Care,Dairy,6,115.37,156.56,NOT_APPLICABLE,0.0
SALES,TX-256,2025-09-14,8,Branch_8,Tanta,Delta,112,Prod_112,Groceries,Dairy,3,125.44,169.16,NOT_APPLICABLE,0.0
SALES,TX-257,2025-07-13,3,Branch_3,Alexandria,Delta,111,Prod_111,Groceries,Detergents,11,109.58,139.61,NOT_APPLICABLE,0.0
SALES,TX-258,2026-01-03,3,Branch_3,Alexandria,Delta,117,Prod_117,Home Care,Snacks,2,141.24,184.73,NOT_APPLICABLE,0.0
SALES,TX-259,2025-05-07,1,Branch_1,cairo,Alex Coast,111,Prod_111,Home Care,Shampoo,2,112.56,148.9,NOT_APPLICABLE,0.0
SALES,TX-260,2026-03-14,1,Branch_1,cairo,Alex Coast,112,Prod_112,Home Care,Dairy,4,122.16,165.74,NOT_APPLICABLE,0.0
SALES,TX-261,2025-02-01,2,Branch_2,CAIRO,Greater Cairo,110,Prod_110,Groceries,Soft Drinks,10,109.21,134.88,NOT_APPLICABLE,0.0
SALES,TX-262,2026-01-03,4,Branch_4,ALEXANDRIA,Delta,101,Prod_101,Personal Care,Detergents,10,79.0,97.88,NOT_APPLICABLE,0.0
SALES,TX-263,2026-02-02,7,Branch_7,Mansoura,Greater Cairo,106,Prod_106,Personal Care,Soft Drinks,1,88.06,116.75,NOT_APPLICABLE,0.0
SALES,TX-264,2026-01-08,8,Branch_8,Tanta,Delta,117,Prod_117,Groceries,Soft Drinks,10,140.03,170.04,NOT_APPLICABLE,0.0
SALES,TX-265,2026-03-31,10,Branch_10,cairo,Greater Cairo,103,Prod_103,Beverages,Detergents,1,87.8,117.07,NOT_APPLICABLE,0.0
SALES,TX-266,2025-08-19,10,Branch_10,cairo,Greater Cairo,114,Prod_114,Home Care,Soft Drinks,4,133.98,165.11,NOT_APPLICABLE,0.0
SALES,TX-267,2025-01-11,5,Branch_5,Giza,Greater Cairo,113,Prod_113,Personal Care,Soft Drinks,1,132.76,180.7,NOT_APPLICABLE,0.0
SALES,TX-268,2025-05-02,2,Branch_2,CAIRO,Greater Cairo,112,Prod_112,Personal Care,Shampoo,12,123.19,163.66,NOT_APPLICABLE,0.0
SALES,TX-269,2026-04-24,5,Branch_5,Giza,Greater Cairo,103,Prod_103,Personal Care,Dairy,1,85.25,119.26,NOT_APPLICABLE,0.0
SALES,TX-270,2026-04-13,4,Branch_4,ALEXANDRIA,Delta,114,Prod_114,Home Care,Detergents,7,113.95,147.45,NOT_APPLICABLE,0.0
SALES,TX-271,2026-05-12,1,Branch_1,cairo,Alex Coast,104,Prod_104,Beverages,Snacks,4,88.33,110.45,NOT_APPLICABLE,0.0
SALES,TX-272,2025-07-17,2,Branch_2,CAIRO,Greater Cairo,103,Prod_103,Groceries,Detergents,4,78.35,100.2,NOT_APPLICABLE,0.0
SALES,TX-273,2025-10-27,9,Branch_9,Cairo,Delta,117,Prod_117,Personal Care,Detergents,7,140.34,188.64,NOT_APPLICABLE,0.0
SALES,TX-274,2025-12-04,10,Branch_10,cairo,Greater Cairo,106,Prod_106,Personal Care,Snacks,3,103.98,133.9,NOT_APPLICABLE,0.0
SALES,TX-275,2025-10-20,5,Branch_5,Giza,Greater Cairo,100,Prod_100,Beverages,Snacks,11,69.69,90.52,NOT_APPLICABLE,0.0
SALES,TX-276,2025-04-26,9,Branch_9,Cairo,Delta,112,Prod_112,Home Care,Detergents,12,124.71,153.4,NOT_APPLICABLE,0.0
SALES,TX-277,2026-01-24,2,Branch_2,CAIRO,Greater Cairo,100,Prod_100,Groceries,Snacks,6,71.5,86.01,NOT_APPLICABLE,0.0
SALES,TX-278,2026-05-14,1,Branch_1,cairo,Alex Coast,119,Prod_119,Groceries,Soft Drinks,10,155.01,215.21,NOT_APPLICABLE,0.0
SALES,TX-279,2026-02-27,7,Branch_7,Mansoura,Greater Cairo,100,Prod_100,Home Care,Soft Drinks,1,73.04,101.86,NOT_APPLICABLE,0.0
SALES,TX-280,2026-02-19,7,Branch_7,Mansoura,Greater Cairo,104,Prod_104,Personal Care,Snacks,12,89.44,125.15,NOT_APPLICABLE,0.0
SALES,TX-281,2025-05-27,10,Branch_10,cairo,Greater Cairo,113,Prod_113,Home Care,Snacks,11,111.9,145.83,NOT_APPLICABLE,0.0
SALES,TX-282,2025-03-16,7,Branch_7,Mansoura,Greater Cairo,117,Prod_117,Home Care,Detergents,8,137.58,181.15,NOT_APPLICABLE,0.0
SALES,TX-283,2025-09-23,3,Branch_3,Alexandria,Delta,101,Prod_101,Personal Care,Soft Drinks,11,72.33,96.98,NOT_APPLICABLE,0.0
SALES,TX-284,2025-05-26,6,Branch_6,GIZA,Alex Coast,104,Prod_104,Groceries,Detergents,4,86.88,107.71,NOT_APPLICABLE,0.0
SALES,TX-285,2026-02-17,5,Branch_5,Giza,Greater Cairo,112,Prod_112,Home Care,Dairy,10,111.22,138.3,NOT_APPLICABLE,0.0
SALES,TX-286,2026-03-20,1,Branch_1,cairo,Alex Coast,118,Prod_118,Groceries,Soft Drinks,3,148.37,184.9,NOT_APPLICABLE,0.0
SALES,TX-287,2025-08-24,5,Branch_5,Giza,Greater Cairo,105,Prod_105,Beverages,Soft Drinks,9,97.43,130.53,NOT_APPLICABLE,0.0
SALES,TX-288,2025-08-10,7,Branch_7,Mansoura,Greater Cairo,101,Prod_101,Beverages,Dairy,1,82.89,108.93,NOT_APPLICABLE,0.0
SALES,TX-289,2025-10-17,6,Branch_6,GIZA,Alex Coast,113,Prod_113,Groceries,Dairy,3,119.66,153.19,NOT_APPLICABLE,0.0
SALES,TX-290,2025-10-02,9,Branch_9,Cairo,Delta,117,Prod_117,Personal Care,Shampoo,8,131.72,176.24,NOT_APPLICABLE,0.0
SALES,TX-291,2026-02-13,2,Branch_2,CAIRO,Greater Cairo,111,Prod_111,Groceries,Detergents,1,124.77,155.9,NOT_APPLICABLE,0.0
SALES,TX-292,2025-05-07,8,Branch_8,Tanta,Delta,105,Prod_105,Groceries,Soft Drinks,11,85.38,114.73,NOT_APPLICABLE,0.0
SALES,TX-293,2025-12-08,2,Branch_2,CAIRO,Greater Cairo,102,Prod_102,Personal Care,Soft Drinks,5,87.84,119.76,NOT_APPLICABLE,0.0
SALES,TX-294,2025-10-28,1,Branch_1,cairo,Alex Coast,106,Prod_106,Groceries,Soft Drinks,7,94.44,113.67,NOT_APPLICABLE,0.0
SALES,TX-295,2025-01-29,6,Branch_6,GIZA,Alex Coast,116,Prod_116,Groceries,Dairy,9,120.01,162.32,NOT_APPLICABLE,0.0
SALES,TX-296,2025-09-19,7,Branch_7,Mansoura,Greater Cairo,106,Prod_106,Beverages,Snacks,12,89.13,112.43,NOT_APPLICABLE,0.0
SALES,TX-297,2025-06-07,8,Branch_8,Tanta,Delta,101,Prod_101,Beverages,Dairy,11,72.28,88.68,NOT_APPLICABLE,0.0
SALES,TX-298,2025-07-23,8,Branch_8,Tanta,Delta,119,Prod_119,Groceries,Soft Drinks,12,154.59,192.2,NOT_APPLICABLE,0.0
SALES,TX-299,2025-04-19,7,Branch_7,Mansoura,Greater Cairo,112,Prod_112,Personal Care,Detergents,5,109.38,136.88,NOT_APPLICABLE,0.0
SALES,TX-300,2025-02-15,7,Branch_7,Mansoura,Greater Cairo,101,Prod_101,Groceries,Soft Drinks,10,76.31,92.63,NOT_APPLICABLE,0.0
SALES,TX-301,2025-01-14,6,Branch_6,GIZA,Alex Coast,106,Prod_106,Beverages,Snacks,8,104.42,136.85,NOT_APPLICABLE,0.0
SALES,TX-302,2025-06-15,1,Branch_1,cairo,Alex Coast,112,Prod_112,Home Care,Dairy,1,124.24,167.83,NOT_APPLICABLE,0.0
SALES,TX-303,2025-06-13,8,Branch_8,Tanta,Delta,118,Prod_118,Personal Care,Detergents,8,141.3,183.45,NOT_APPLICABLE,0.0
SALES,TX-304,2026-01-16,3,Branch_3,Alexandria,Delta,101,Prod_101,Beverages,Snacks,3,84.33,106.81,NOT_APPLICABLE,0.0
SALES,TX-305,2025-02-08,8,Branch_8,Tanta,Delta,103,Prod_103,Beverages,Snacks,8,78.96,98.49,NOT_APPLICABLE,0.0
SALES,TX-306,2025-10-09,5,Branch_5,Giza,Greater Cairo,111,Prod_111,Groceries,Soft Drinks,10,110.32,134.27,NOT_APPLICABLE,0.0
SALES,TX-307,2025-08-06,9,Branch_9,Cairo,Delta,116,Prod_116,Beverages,Detergents,8,129.71,174.09,NOT_APPLICABLE,0.0
SALES,TX-308,2025-05-03,5,Branch_5,Giza,Greater Cairo,100,Prod_100,Groceries,Dairy,3,66.84,83.18,NOT_APPLICABLE,0.0
SALES,TX-309,2025-02-10,10,Branch_10,cairo,Greater Cairo,106,Prod_106,Groceries,Dairy,11,93.74,125.41,NOT_APPLICABLE,0.0
SALES,TX-310,2025-10-30,9,Branch_9,Cairo,Delta,116,Prod_116,Personal Care,Dairy,3,132.8,184.31,NOT_APPLICABLE,0.0
SALES,TX-311,2025-03-15,9,Branch_9,Cairo,Delta,111,Prod_111,Groceries,Dairy,6,121.86,165.89,NOT_APPLICABLE,0.0
SALES,TX-312,2026-03-26,8,Branch_8,Tanta,Delta,109,Prod_109,Beverages,Soft Drinks,11,101.27,136.19,NOT_APPLICABLE,0.0
SALES,TX-313,2025-08-18,5,Branch_5,Giza,Greater Cairo,113,Prod_113,Personal Care,Snacks,5,130.49,156.78,NOT_APPLICABLE,0.0
SALES,TX-314,2025-03-09,2,Branch_2,CAIRO,Greater Cairo,118,Prod_118,Beverages,Shampoo,12,126.75,164.8,NOT_APPLICABLE,0.0
SALES,TX-315,2025-10-28,5,Branch_5,Giza,Greater Cairo,118,Prod_118,Groceries,Shampoo,3,134.89,183.75,NOT_APPLICABLE,0.0
SALES,TX-316,2025-02-03,7,Branch_7,Mansoura,Greater Cairo,110,Prod_110,Home Care,Shampoo,12,109.38,140.48,NOT_APPLICABLE,0.0
SALES,TX-317,2025-01-21,10,Branch_10,cairo,Greater Cairo,105,Prod_105,Groceries,Soft Drinks,2,88.85,107.07,NOT_APPLICABLE,0.0
SALES,TX-318,2025-10-18,1,Branch_1,cairo,Alex Coast,108,Prod_108,Home Care,Dairy,6,109.22,152.33,NOT_APPLICABLE,0.0
SALES,TX-319,2025-09-13,10,Branch_10,cairo,Greater Cairo,109,Prod_109,Home Care,Soft Drinks,1,108.83,142.84,NOT_APPLICABLE,0.0
SALES,TX-320,2025-05-18,3,Branch_3,Alexandria,Delta,115,Prod_115,Home Care,Snacks,12,138.44,182.08,NOT_APPLICABLE,0.0
SALES,TX-321,2026-04-12,5,Branch_5,Giza,Greater Cairo,102,Prod_102,Groceries,Soft Drinks,1,83.24,101.16,NOT_APPLICABLE,0.0
SALES,TX-322,2025-11-13,6,Branch_6,GIZA,Alex Coast,110,Prod_110,Personal Care,Detergents,1,112.52,140.56,NOT_APPLICABLE,0.0
SALES,TX-323,2025-08-02,8,Branch_8,Tanta,Delta,118,Prod_118,Beverages,Snacks,6,131.2,182.25,NOT_APPLICABLE,0.0
SALES,TX-324,2025-02-19,9,Branch_9,Cairo,Delta,105,Prod_105,Groceries,Detergents,11,90.82,116.53,NOT_APPLICABLE,0.0
SALES,TX-325,2025-12-11,9,Branch_9,Cairo,Delta,119,Prod_119,Home Care,Dairy,9,140.57,176.6,NOT_APPLICABLE,0.0
SALES,TX-326,2025-11-21,3,Branch_3,Alexandria,Delta,116,Prod_116,Groceries,Shampoo,9,128.33,167.53,NOT_APPLICABLE,0.0
SALES,TX-327,2025-05-16,10,Branch_10,cairo,Greater Cairo,114,Prod_114,Home Care,Dairy,11,115.79,157.37,NOT_APPLICABLE,0.0
SALES,TX-328,2025-08-27,2,Branch_2,CAIRO,Greater Cairo,101,Prod_101,Groceries,Soft Drinks,11,77.52,99.83,NOT_APPLICABLE,0.0
SALES,TX-329,2025-12-20,8,Branch_8,Tanta,Delta,115,Prod_115,Personal Care,Snacks,8,127.36,158.47,NOT_APPLICABLE,0.0
SALES,TX-330,2025-06-14,6,Branch_6,GIZA,Alex Coast,108,Prod_108,Beverages,Dairy,1,110.04,146.18,NOT_APPLICABLE,0.0
SALES,TX-331,2025-07-28,7,Branch_7,Mansoura,Greater Cairo,105,Prod_105,Groceries,Snacks,7,88.78,118.96,NOT_APPLICABLE,0.0
SALES,TX-332,2026-04-12,8,Branch_8,Tanta,Delta,103,Prod_103,Personal Care,Snacks,1,91.78,111.65,NOT_APPLICABLE,0.0
SALES,TX-333,2025-10-15,5,Branch_5,Giza,Greater Cairo,105,Prod_105,Beverages,Shampoo,12,95.52,118.97,NOT_APPLICABLE,0.0
STORE_EXPENSE,TX-334,2026-02-01,10,Branch_10,cairo,Greater Cairo,0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,0.0,0.0,Salaries,59425.59
SALES,TX-335,2026-03-09,5,Branch_5,Giza,Greater Cairo,114,Prod_114,Beverages,Shampoo,5,127.55,162.8,NOT_APPLICABLE,0.0
SALES,TX-336,2025-05-12,6,Branch_6,GIZA,Alex Coast,112,Prod_112,Home Care,Snacks,7,125.19,155.66,NOT_APPLICABLE,0.0
SALES,TX-337,2025-11-15,2,Branch_2,CAIRO,Greater Cairo,116,Prod_116,Home Care,Detergents,1,142.19,195.6,NOT_APPLICABLE,0.0
SALES,TX-338,2026-04-04,5,Branch_5,Giza,Greater Cairo,107,Prod_107,Personal Care,Shampoo,5,92.11,123.1,NOT_APPLICABLE,0.0
SALES,TX-339,2025-01-16,2,Branch_2,CAIRO,Greater Cairo,118,Prod_118,Groceries,Snacks,12,144.67,193.56,NOT_APPLICABLE,0.0
